"   ","SHOPID","ACCID","CREDID","FENLUNO","DEBIT","CREDIT","SUBID","BRIEF","ATTRFLAG","READONLY","MEMO","EMPID","DEPID","PROJECTID","BIGAMTID"
"248","8142","1","201902000006","1","10000.00","0.00","102","收政府拨来贫困户梁思慧、高英保补助","0","F","","0","0","0",""
"249","8142","1","201902000006","2","0.00","10000.00","406","收政府拨来贫困户梁思慧、高英保补助","0","F","","0","0","0",""
"250","8142","1","201902000007","1","5000.00","0.00","504","付困难群众关爱基金","0","F","","0","0","0",""
"251","8142","1","201902000007","2","0.00","5000.00","102","付困难群众关爱基金","0","F","","0","0","0",""
"252","8142","1","201902000008","1","10000.00","0.00","504","付贫困户梁思慧、高英保困难救助资金","0","F","","0","0","0",""
"253","8142","1","201902000008","2","0.00","10000.00","102","付贫困户梁思慧、高英保困难救助资金","0","F","","0","0","0",""
"254","8142","1","201902000009","1","50000.00","0.00","505","付钩机、装载机费用","0","F","","0","0","0",""
"255","8142","1","201902000009","2","0.00","50000.00","102","付钩机、装载机费用","0","F","","0","0","0",""
"256","8142","1","201902000010","1","3000.00","0.00","102","收交来占用坟地费用","0","F","","0","0","0",""
"257","8142","1","201902000010","2","0.00","3000.00","406","收交来占用坟地费用","0","F","","0","0","0",""
"258","8142","1","201902000011","1","200000.00","0.00","102","收河南庄村至利津道路硬化工程款","0","F","","0","0","0",""
"259","8142","1","201902000011","2","50000.00","0.00","102","收河南庄办公楼改造","0","F","","0","0","0",""
"260","8142","1","201902000011","3","0.00","250000.00","406","收河南庄办公楼改造","0","F","","0","0","0",""
"261","8142","1","201903000001","1","17142.00","0.00","102","收瑞尔新材料公司拨来征地及附属物补偿款","0","F","","0","0","0",""
"262","8142","1","201903000001","2","0.00","17142.00","403","收瑞尔新材料公司拨来征地及附属物补偿款","0","F","","0","0","0",""
"263","8142","1","201903000002","1","33968.20","0.00","102","收2018年1-5月绩效、12月工资、村级经费","0","F","","0","0","0",""
"264","8142","1","201903000002","2","0.00","33968.20","407","收2018年1-5月绩效、12月工资、村级经费","0","F","","0","0","0",""
"265","8142","1","201903000003","1","16468.20","0.00","501001","付2018年1-5月绩效、12月工资","0","F","","0","0","0",""
"266","8142","1","201903000003","2","0.00","16468.20","102","付2018年1-5月绩效、12月工资","0","F","","0","0","0",""
"267","8142","1","201903000004","1","3414.00","0.00","102","收英张园区建设占地补偿及附属物款","0","F","","0","0","0",""
"268","8142","1","201903000004","2","0.00","3414.00","403","收英张园区建设占地补偿及附属物款","0","F","","0","0","0",""
"269","8142","1","201904000001","1","29740.00","0.00","504","付锣鼓培训费用、购买服装","0","F","","0","0","0",""
"270","8142","1","201904000001","2","1860.00","0.00","504","付锣鼓队购买化妆品、手套等","0","F","","0","0","0",""
"271","8142","1","201904000001","3","65280.00","0.00","504","付锣鼓队人工工资、","0","F","","0","0","0",""
"272","8142","1","201904000001","4","6400.00","0.00","504","付租车费用","0","F","","0","0","0",""
"273","8142","1","201904000001","5","0.00","103280.00","102","付租车费用、锣鼓队培训、购买服装等","0","F","","0","0","0",""
"274","8142","1","201904000002","1","200000.00","0.00","102","收政府拨来村水生植物采购款","0","F","","0","0","0",""
"275","8142","1","201904000002","2","200000.00","0.00","102","收政府拨来月季主题公园采购项目","0","F","","0","0","0",""
"276","8142","1","201904000002","3","0.00","400000.00","406","收政府拨来月季、水生植物费用（各20万）","0","F","","0","0","0",""
"277","8142","1","201904000003","1","200000.00","0.00","155","付月季主题公园苗木采购费","0","F","","0","0","0",""
"278","8142","1","201904000003","2","0.00","200000.00","102","付月季主题公园苗木采购费","0","F","","0","0","0",""
"279","8142","1","201904000004","1","18286.00","0.00","102","收交来英张占地、便道补偿款","0","F","","0","0","0",""
"280","8142","1","201904000004","2","0.00","18286.00","403","收交来英张占地、便道补偿款","0","F","","0","0","0",""
"281","8142","1","201904000005","1","100000.00","0.00","155","付绿化种植工程购买水生植物费用","0","F","","0","0","0",""
"282","8142","1","201904000005","2","0.00","100000.00","102","付绿化种植工程购买水生植物费用","0","F","","0","0","0",""
"283","8142","1","201905000001","1","293000.00","0.00","505","付河南庄办公楼改造工程款","0","F","","0","0","0",""
"284","8142","1","201905000001","2","0.00","50000.00","102","付河南庄办公楼改造工程款","0","F","","0","0","0",""
"285","8142","1","201905000001","3","0.00","243000.00","232","付河南庄办公楼改造工程款","0","F","","0","0","0",""
"286","8142","1","201905000002","1","1184.28","0.00","501012","付村电费","0","F","","0","0","0",""
"287","8142","1","201905000002","2","2020.00","0.00","501009","付打印复印、购买办公用品、","0","F","","0","0","0",""
"288","8142","1","201905000002","3","13844.00","0.00","504","付曲剧演出费用、表彰会奖品、国旗国徽等","0","F","","0","0","0",""
"289","8142","1","201905000002","4","0.00","17048.28","102","付曲剧演出费用、表彰会奖品、国旗国徽等、电费、打印复印等","0","F","","0","0","0",""
"290","8142","1","201905000003","1","1110.00","0.00","505","付购买自来水配件、买水管费用","0","F","","0","0","0",""
"291","8142","1","201905000003","2","391.40","0.00","505","付购买电视剧可调节配件","0","F","","0","0","0",""
"292","8142","1","201905000003","3","0.00","1501.40","102","付购买电视剧可调节配件、买水管费用、自来水配件","","F","","0","0","0",""
"293","8142","1","201905000004","1","23150.00","0.00","505","付村环境卫生整治、一户一宅清理费用","0","F","","0","0","0",""
"294","8142","1","201905000004","2","0.00","23150.00","102","付村环境卫生整治、一户一宅清理费用","0","F","","0","0","0",""
"295","8142","1","201905000005","1","200000.00","0.00","102","收河南庄村室改造款","0","F","","0","0","0",""
"296","8142","1","201905000005","2","0.00","200000.00","406","收河南庄村室改造款","0","F","","0","0","0",""
"297","8142","1","201905000006","1","500.00","0.00","102","收河南庄村交来二标工程质量罚款","0","F","","0","0","0",""
"298","8142","1","201905000006","2","0.00","500.00","403","收河南庄村交来二标工程质量罚款","0","F","","0","0","0",""
"299","8142","1","201905000007","1","243000.00","0.00","505","付河南庄办公楼改造工程","0","F","","0","0","0",""
"300","8142","1","201905000007","2","0.00","200000.00","102","付河南庄办公楼改造工程","0","F","","0","0","0",""
"301","8142","1","201905000007","3","0.00","43000.00","232","付河南庄办公楼改造工程","0","F","","0","0","0",""
"302","8142","1","201905000008","1","20000.00","0.00","504","付合作社发展产业资金","0","F","","0","0","0",""
"303","8142","1","201905000008","2","0.00","20000.00","102","付合作社发展产业资金","0","F","","0","0","0",""
"304","8142","1","201905000009","1","15552.00","0.00","102","收拨来渑张公路河南庄段绿化、租地及附属物占地补偿款","0","F","","0","0","0",""
"305","8142","1","201905000009","2","0.00","15552.00","403","收拨来渑张公路河南庄段绿化、租地及附属物占地补偿款","0","F","","0","0","0",""
"306","8142","1","201905000010","1","166000.00","0.00","102","收政府拨2018年威风锣鼓补助款","0","F","","0","0","0",""
"307","8142","1","201905000010","2","0.00","166000.00","406","收政府拨2018年威风锣鼓补助款","0","F","","0","0","0",""
"308","8142","1","201905000011","1","38501.60","0.00","102","收2018年6-12月绩效2019年1-3月村干部工资","0","F","","0","0","0",""
"309","8142","1","201905000011","2","0.00","38501.60","407","收2018年6-12月绩效2019年1-3月村干部工资","0","F","","0","0","0",""
"310","8142","1","201905000012","1","38501.60","0.00","501001","付2018年6-12月绩效2019年1-3月村干部工资","0","F","","0","0","0",""
"311","8142","1","201905000012","2","0.00","38501.60","102","付2018年6-12月绩效2019年1-3月村干部工资","0","F","","0","0","0",""
"312","8142","1","201906000001","1","100000.00","0.00","504","付合作社购买水生植物苗款","0","F","","0","0","0",""
"313","8142","1","201906000001","2","0.00","100000.00","102","付合作社购买水生植物苗款","0","F","","0","0","0",""
"314","8142","1","201906000002","1","210.00","0.00","102","收政府拨2016年贫困人口医保补贴","0","F","","0","0","0",""
"315","8142","1","201906000002","2","0.00","210.00","406","收政府拨2016年贫困人口医保补贴","0","F","","0","0","0",""
"316","8142","1","201907000001","1","89.75","0.00","501012","付村室电费","0","F","","0","0","0",""
"317","8142","1","201907000001","2","0.00","89.75","102","付村室电费","0","F","","0","0","0",""
"318","8142","1","201907000002","1","210.00","0.00","504","付贫困户医保补贴","0","F","","0","0","0",""
"319","8142","1","201907000002","2","0.00","210.00","102","付贫困户医保补贴","0","F","","0","0","0",""
"320","8142","1","201907000003","1","2566.00","0.00","501009","付购买办公用品费用","0","F","","0","0","0",""
"321","8142","1","201907000003","2","0.00","2566.00","102","付购买办公用品费用","0","F","","0","0","0",""
"322","8142","1","201907000004","1","8796.00","0.00","504","付威风锣鼓伙食、煤气费","0","F","","0","0","0",""
"323","8142","1","201907000004","2","2841.00","0.00","504","付购买广场舞服装","0","F","","0","0","0",""
"324","8142","1","201907000004","3","0.00","11637.00","102","付购买广场舞服装、伙食煤气费","0","F","","0","0","0",""
"325","8142","1","201907000005","1","1394.00","0.00","504","付自来水配件费","0","F","","0","0","0",""
"326","8142","1","201907000005","2","680.00","0.00","504","付购买水泵、消防管","0","F","","0","0","0",""
"327","8142","1","201907000005","3","0.00","2074.00","102","付购买水泵、消防管、自来水配件","0","F","","0","0","0",""
"328","8142","1","201907000006","1","11387.00","0.00","102","收政府拨来2018年1月至8月环境整治资金","0","F","","0","0","0",""
"329","8142","1","201907000006","2","0.00","11387.00","406","收政府拨来2018年1月至8月环境整治资金","0","F","","0","0","0",""
"330","8142","1","201907000007","1","4200.00","0.00","504","购买花种","0","F","","0","0","0",""
"331","8142","1","201907000007","2","0.00","4200.00","102","购买花种","0","F","","0","0","0",""
"332","8142","1","201908000001","1","370000.00","0.00","102","收财政局拨来美丽乡村专项资金","0","F","","0","0","0",""
"333","8142","1","201908000001","2","0.00","370000.00","408","收财政局拨来美丽乡村专项资金","0","F","","0","0","0",""
"334","8142","1","201908000002","1","29665.77","0.00","102","收政府拨来办公楼改造工程款","0","F","","0","0","0",""
"335","8142","1","201908000002","2","0.00","29665.77","406","收政府拨来办公楼改造工程款","0","F","","0","0","0",""
"336","8142","1","201908000006","1","150000.00","0.00","504","付合作社产业发展资金","0","F","","0","0","0",""
"337","8142","1","201908000006","2","3656.78","0.00","501012","付村电费","0","F","","0","0","0",""
"338","8142","1","201908000006","3","95.00","0.00","505","付转账手续费","0","F","","0","0","0",""
"339","8142","1","201908000006","4","820.00","0.00","501009","付办公用品、加硒鼓粉","0","F","","0","0","0",""
"340","8142","1","201908000006","5","0.00","154571.78","102","付办公用品、加硒鼓粉、合作社资金、电费","0","F","","0","0","0",""
"341","8142","1","201908000007","1","1258.00","0.00","504","付购买舞蹈用花、自来水管子","0","F","","0","0","0",""
"342","8142","1","201908000007","2","561.00","0.00","505","付村网费费用","0","F","","0","0","0",""
"343","8142","1","201908000007","3","1150.00","0.00","505","付床、桶装水、电料","0","F","","0","0","0",""
"344","8142","1","201908000007","4","0.00","2969.00","102","付床、桶装水、电料、自来水管、网费","0","F","","0","0","0",""
"345","8142","1","201908000008","1","370000.00","0.00","507","付美丽乡村二标工程款","0","F","","0","0","0",""
"346","8142","1","201908000008","2","0.00","370000.00","102","付美丽乡村二标工程款","0","F","","0","0","0",""
"347","8142","1","201908000009","1","20000.00","0.00","102","收第一、二季度关爱基金、村级经费","0","F","","0","0","0",""
